t_wql,trp,cdom,temp
10/21/2024 11:00:01,65.7,1550.5,16.27
10/21/2024 11:10:01,66.2,1549.7,16.31
10/21/2024 11:20:01,64.4,1547.6,16.37
10/21/2024 11:30:01,66.1,1550.6,16.43
10/21/2024 11:40:01,67.2,1544.2,16.49
10/21/2024 11:50:01,67.1,1540.4,16.55
10/21/2024 12:00:01,67,1539.1,16.62
10/21/2024 12:10:01,66.1,1533,16.69
10/21/2024 12:20:01,66.7,1529.9,16.76
10/21/2024 12:30:01,65.8,1525.6,16.82
10/21/2024 12:40:01,65.9,1517.2,16.88
10/21/2024 12:50:01,66.4,1515.5,16.93
10/21/2024 13:00:01,66,1512.3,16.97
10/21/2024 13:10:01,64.6,1509.9,17.01
10/21/2024 13:20:01,65.4,1505.5,17.04
10/21/2024 13:30:01,65.8,1501,17.08
10/21/2024 13:40:01,66.3,1496.5,17.12
10/21/2024 13:50:01,64.1,1494.7,17.15
10/21/2024 14:00:01,65.6,1491.2,17.17
10/21/2024 14:10:01,66.3,1487.9,17.2
10/21/2024 14:20:01,65.2,1484.3,17.23
10/21/2024 14:30:01,66.5,1477.7,17.28
10/21/2024 14:40:01,66.3,1472.7,17.32
10/21/2024 14:50:01,65.5,1467.4,17.36
10/21/2024 15:00:01,66.4,1460.1,17.4
10/21/2024 15:10:01,65,1458.9,17.45
10/21/2024 15:20:01,65.3,1455.7,17.5
10/21/2024 15:30:01,66,1454.8,17.56
10/21/2024 15:40:01,66.3,1454,17.63
10/21/2024 15:50:01,65.6,1451.4,17.7
10/21/2024 16:00:01,68.6,1466.9,17.77
10/21/2024 16:10:01,66.6,1449.7,17.85
10/21/2024 16:20:01,65,1444.2,17.93
10/21/2024 16:30:01,66.4,1460.1,18.02
10/21/2024 16:40:01,65.3,1453.9,18.11
10/21/2024 16:50:01,64.3,1443.1,18.2
10/21/2024 17:00:01,65.2,1430.5,18.26
10/21/2024 17:10:01,67.9,1430.3,18.35
10/21/2024 17:20:01,66,1447.5,18.45
10/21/2024 17:30:01,66,1424.8,18.52
10/21/2024 17:40:01,65.8,1420.9,18.58
10/21/2024 17:50:01,64.6,1415.8,18.64
10/21/2024 18:00:01,64.8,1414.7,18.71
10/21/2024 18:10:01,63.7,1410.8,18.76
10/21/2024 18:20:01,64.9,1406.5,18.81
10/21/2024 18:30:01,65.1,1401.8,18.85
10/21/2024 18:40:01,64.8,1399.8,18.89
10/21/2024 18:50:01,63.6,1396.9,18.93
10/21/2024 19:00:01,64.6,1396,18.96
10/21/2024 19:10:01,64,1402.1,18.98
10/21/2024 19:20:01,64.9,1399.8,19
10/21/2024 19:30:01,64.7,1401.9,19.01
10/21/2024 19:40:01,65.1,1407.2,19.02
10/21/2024 19:50:01,64.1,1407.2,19.02
10/21/2024 20:00:01,63.5,1409.8,19.02
10/21/2024 20:10:01,63.8,1412.3,19.02
10/21/2024 20:20:01,64.4,1413,19.01
10/21/2024 20:30:01,64.1,1413.9,19
10/21/2024 20:40:01,64.6,1416.2,18.99
10/21/2024 20:50:01,64.9,1419.2,18.96
10/21/2024 21:00:01,65.3,1420.2,18.95
10/21/2024 21:10:01,64.6,1422.2,18.92
10/21/2024 21:20:01,66.5,1421.7,18.89
10/21/2024 21:30:01,63.4,1421.5,18.87
10/21/2024 21:40:01,65.4,1426.2,18.83
10/21/2024 21:50:01,65.8,1424.3,18.8
10/21/2024 22:00:01,65.1,1431.6,18.77
10/21/2024 22:10:01,64.6,1432.3,18.74
10/21/2024 22:20:01,64.9,1433.9,18.71
10/21/2024 22:30:01,65.5,1437.3,18.68
10/21/2024 22:40:01,65.2,1438.5,18.65
10/21/2024 22:50:01,65.3,1440.4,18.62
10/21/2024 23:00:01,64,1443.5,18.59
10/21/2024 23:10:01,65.7,1448.3,18.56
10/21/2024 23:20:01,64.8,1449.8,18.53
10/21/2024 23:30:01,66.2,1454.1,18.49
10/21/2024 23:40:01,64.9,1459.3,18.45
10/21/2024 23:50:01,64.8,1463.8,18.42
10/22/2024 0:00:01,64.6,1465.6,18.38
10/22/2024 0:10:01,65.3,1473.8,18.34
10/22/2024 0:20:01,65.4,1479.8,18.31
10/22/2024 0:30:01,64.5,1480,18.26
10/22/2024 0:40:01,65.1,1489.8,18.21
10/22/2024 0:50:01,65.5,1492.4,18.17
10/22/2024 1:00:01,66.9,1497.2,18.13
10/22/2024 1:10:01,65.7,1500.2,18.09
10/22/2024 1:20:01,65.7,1503.8,18.06
10/22/2024 1:30:01,66.6,1509.4,18.01
10/22/2024 1:40:01,65.7,1512.4,17.96
10/22/2024 1:50:01,67.3,1514.2,17.92
10/22/2024 2:00:01,64.2,1514.2,17.87
10/22/2024 2:10:01,65.9,1518.9,17.83
10/22/2024 2:20:01,66.2,1523.2,17.78
10/22/2024 2:30:01,66,1524.4,17.73
10/22/2024 2:40:01,66.4,1526.7,17.69
10/22/2024 2:50:01,65.4,1526.9,17.64
10/22/2024 3:00:01,66.3,1530.9,17.59
10/22/2024 3:10:01,66.9,1530.8,17.55
10/22/2024 3:20:01,64.6,1533.3,17.5
10/22/2024 3:30:01,66,1532.3,17.45
10/22/2024 3:40:01,65.8,1535.8,17.4
10/22/2024 3:50:01,65.2,1535.5,17.34
10/22/2024 4:00:01,65.4,1539.3,17.29
10/22/2024 4:10:01,65.3,1538.9,17.25
10/22/2024 4:20:01,66.2,1537.9,17.2
10/22/2024 4:30:01,66,1542.1,17.15
10/22/2024 4:40:01,65.9,1541.3,17.1
10/22/2024 4:50:01,65.8,1540.2,17.06
10/22/2024 5:00:01,68.2,1539,17.02
10/22/2024 5:10:01,66.5,1543.4,16.97
10/22/2024 5:20:01,67.8,1543.2,16.93
10/22/2024 5:30:01,66.7,1544.5,16.88
10/22/2024 5:40:01,66.4,1542.8,16.85
10/22/2024 5:50:01,66.6,1542.8,16.81
10/22/2024 6:00:01,67,1542.5,16.76
10/22/2024 6:10:01,65.2,1544,16.72
10/22/2024 6:20:01,68.1,1545.3,16.69
10/22/2024 6:30:01,67.2,1542.3,16.64
10/22/2024 6:40:01,65.6,1546,16.6
10/22/2024 6:50:01,67.1,1548.2,16.56
10/22/2024 7:00:01,66.2,1544.5,16.52
10/22/2024 7:10:01,67.8,1547.3,16.48
10/22/2024 7:20:01,66.5,1549,16.44
10/22/2024 7:30:01,66.8,1547,16.41
10/22/2024 7:40:01,67.4,1548,16.38
10/22/2024 7:50:01,67,1546.1,16.34
10/22/2024 8:00:01,66.8,1544,16.31
10/22/2024 8:10:01,66.8,1544,16.29
10/22/2024 8:20:01,66.5,1545.3,16.26
10/22/2024 8:30:01,66.4,1545.5,16.24
10/22/2024 8:40:01,65.9,1542.4,16.24
10/22/2024 8:50:01,68,1540.2,16.22
10/22/2024 9:00:01,66.6,1540.2,16.22
10/22/2024 9:10:01,67.5,1541,16.22
10/22/2024 9:20:01,66.4,1537.5,16.23
10/22/2024 9:30:01,65.8,1532.8,16.24
10/22/2024 9:40:01,66.5,1531.6,16.25
10/22/2024 9:50:01,67.5,1534,16.27
10/22/2024 10:00:01,66.1,1524.1,16.31
10/22/2024 10:10:01,66.7,1522.1,16.34
10/22/2024 10:20:01,66.8,1515.9,16.39
10/22/2024 10:30:01,66.3,1515.9,16.43
10/22/2024 10:40:01,67.2,1517.9,16.48
10/22/2024 10:50:01,66.2,1510.3,16.53
10/22/2024 11:00:01,67,1510.6,16.57
10/22/2024 11:10:01,67.6,1508.1,16.63
10/22/2024 11:20:01,66.9,1506.1,16.68
10/22/2024 11:30:01,66.3,1504.8,16.75
10/22/2024 11:40:01,67.1,1505.7,16.82
10/22/2024 11:50:01,67.2,1498.2,16.89
10/22/2024 12:00:01,65.6,1496,16.97
10/22/2024 12:10:01,66,1493.3,17.04
10/22/2024 12:20:01,66.5,1485.6,17.11
10/22/2024 12:30:01,65.5,1482.9,17.16
10/22/2024 12:40:01,65.2,1476.1,17.22
10/22/2024 12:50:01,65.8,1467.5,17.26
10/22/2024 13:00:01,65.1,1468,17.29
10/22/2024 13:10:01,66.5,1470.8,17.32
10/22/2024 13:20:01,64.4,1469.1,17.33
10/22/2024 13:30:01,65.8,1470.7,17.34
10/22/2024 13:40:01,66.2,1471.2,17.36
10/22/2024 13:50:01,66.1,1467.8,17.38
10/22/2024 14:00:01,65.2,1468.5,17.39
10/22/2024 14:10:01,65.9,1471.5,17.4
10/22/2024 14:20:01,66.5,1471.2,17.4
10/22/2024 14:30:01,64.6,1465.6,17.4
10/22/2024 14:40:01,65.6,1467.3,17.41
10/22/2024 14:50:01,65.3,1465.2,17.42
10/22/2024 15:00:01,64.4,1463.9,17.43
10/22/2024 15:10:01,65,1460.6,17.44
10/22/2024 15:20:01,64.9,1457.4,17.46
10/22/2024 15:30:01,64.6,1451.5,17.48
10/22/2024 15:40:01,63.1,1446.5,17.51
10/22/2024 15:50:01,65,1439.8,17.56
10/22/2024 16:00:01,64.3,1434.7,17.6
10/22/2024 16:10:01,65.5,1428.8,17.66
10/22/2024 16:20:01,64.6,1423.9,17.73
10/22/2024 16:30:01,64.1,1419.8,17.78
10/22/2024 16:40:01,64.5,1415.3,17.84
10/22/2024 16:50:01,65.7,1414.5,17.9
10/22/2024 17:00:01,64.1,1412.4,17.97
10/22/2024 17:10:01,64.9,1409.9,18.04
10/22/2024 17:20:01,66.8,1418.5,18.12
10/22/2024 17:30:01,66.3,1412.5,18.2
10/22/2024 17:40:01,64.6,1404.6,18.28
10/22/2024 17:50:01,64.4,1401.4,18.34
10/22/2024 18:00:01,65.4,1397.7,18.4
10/22/2024 18:10:01,64.7,1394.4,18.46
10/22/2024 18:20:01,65.9,1390.1,18.52
10/22/2024 18:30:01,66.6,1390.9,18.58
10/22/2024 18:40:01,66,1389.5,18.63
10/22/2024 18:50:01,64.5,1386.4,18.67
10/22/2024 19:00:01,65.8,1387.8,18.71
10/22/2024 19:10:01,66.3,1387.6,18.75
10/22/2024 19:20:01,66.1,1388.6,18.78
10/22/2024 19:30:01,65.8,1393.8,18.81
10/22/2024 19:40:01,66.5,1397.5,18.82
10/22/2024 19:50:01,67,1401.8,18.83
10/22/2024 20:00:01,66.5,1405.5,18.85
10/22/2024 20:10:01,67.4,1413.2,18.85
10/22/2024 20:20:01,66.5,1415,18.84
10/22/2024 20:30:01,67.3,1419.4,18.84
10/22/2024 20:40:01,68,1424.1,18.83
10/22/2024 20:50:01,67.9,1423.3,18.82
10/22/2024 21:00:01,67.6,1428,18.81
10/22/2024 21:10:01,66.7,1429.3,18.79
10/22/2024 21:20:01,68,1430.3,18.76
10/22/2024 21:30:01,66.9,1430.8,18.74
10/22/2024 21:40:01,68.2,1434.6,18.72
10/22/2024 21:50:01,67.3,1433.1,18.69
10/22/2024 22:00:01,68.3,1437.7,18.67
10/22/2024 22:10:01,68.4,1439.7,18.65
10/22/2024 22:20:01,69.7,1438.1,18.63
10/22/2024 22:30:01,68.9,1444.3,18.6
10/22/2024 22:40:01,68.3,1448.7,18.58
10/22/2024 22:50:01,69.2,1451.2,18.55
10/22/2024 23:00:01,68.8,1454,18.54
10/22/2024 23:10:01,69.4,1461.5,18.52
10/22/2024 23:20:01,69,1466.8,18.5
10/22/2024 23:30:01,70.3,1469.5,18.48
10/22/2024 23:40:01,69.3,1471.4,18.46
10/22/2024 23:50:01,70.6,1476.9,18.44
10/23/2024 0:00:01,69.4,1482.2,18.42
10/23/2024 0:10:01,69.6,1484.5,18.4
10/23/2024 0:20:01,71.5,1488.4,18.37
10/23/2024 0:30:01,70.2,1488.9,18.34
10/23/2024 0:40:01,70.3,1495.6,18.31
10/23/2024 0:50:01,70.8,1497.6,18.28
10/23/2024 1:00:01,70.2,1501.3,18.25
10/23/2024 1:10:01,71.1,1502.5,18.22
10/23/2024 1:20:01,69.6,1510.5,18.18
10/23/2024 1:30:01,70.1,1513.1,18.14
10/23/2024 1:40:01,70.2,1515.7,18.11
10/23/2024 1:50:01,69.9,1514.7,18.08
10/23/2024 2:00:01,69.2,1520.1,18.05
10/23/2024 2:10:01,70.1,1523.2,18.02
10/23/2024 2:20:01,69.3,1524.4,17.99
10/23/2024 2:30:01,68,1526.2,17.95
10/23/2024 2:40:01,70.2,1531,17.92
10/23/2024 2:50:01,70.1,1529.7,17.88
10/23/2024 3:00:01,69.4,1532.8,17.84
10/23/2024 3:10:01,70.5,1535.9,17.8
10/23/2024 3:20:01,70.9,1533.8,17.77
10/23/2024 3:30:01,70.4,1536.4,17.73
10/23/2024 3:40:01,70.5,1538.3,17.69
10/23/2024 3:50:01,69.2,1542.1,17.65
10/23/2024 4:00:01,71.7,1541.4,17.61
10/23/2024 4:10:01,69.2,1539.9,17.57
10/23/2024 4:20:01,68.5,1540.3,17.53
10/23/2024 4:30:01,68.3,1542.1,17.49
10/23/2024 4:40:01,70,1547.6,17.45
10/23/2024 4:50:01,69.5,1546.6,17.41
10/23/2024 5:00:01,70.4,1547.2,17.37
10/23/2024 5:10:01,70.7,1547.8,17.32
10/23/2024 5:20:01,69.3,1543.3,17.28
10/23/2024 5:30:01,70.7,1549.2,17.24
10/23/2024 5:40:01,69.9,1546.4,17.2
10/23/2024 5:50:01,69,1548.9,17.16
10/23/2024 6:00:01,68.8,1548.3,17.12
10/23/2024 6:10:01,71.1,1547.2,17.08
10/23/2024 6:20:01,69.8,1551.2,17.03
10/23/2024 6:30:01,68.3,1548.6,16.99
10/23/2024 6:40:01,70.4,1550,16.96
10/23/2024 6:50:01,69.8,1551.7,16.91
10/23/2024 7:00:01,69.5,1552,16.87
10/23/2024 7:10:01,69.5,1549.7,16.84
10/23/2024 7:20:01,69.4,1548.9,16.81
10/23/2024 7:30:01,67.7,1549.7,16.78
10/23/2024 7:40:01,69,1547.8,16.75
10/23/2024 7:50:01,68.7,1544.9,16.73
10/23/2024 8:00:01,68.1,1546.6,16.7
10/23/2024 8:10:01,69.4,1543.9,16.68
10/23/2024 8:20:01,67.8,1543.2,16.67
10/23/2024 8:30:01,68.2,1542.8,16.66
10/23/2024 8:40:01,68.1,1541.3,16.66
10/23/2024 8:50:01,68.3,1537.5,16.65
10/23/2024 9:00:01,67.5,1535.4,16.65
10/23/2024 9:10:01,69.6,1535.6,16.64
10/23/2024 9:20:01,68.7,1534.7,16.64
10/23/2024 9:30:01,67.3,1529.8,16.65
10/23/2024 9:40:01,68.7,1530,16.65
10/23/2024 10:00:01,68.2,1527.6,16.69
10/23/2024 10:10:01,69,1527,16.72
10/23/2024 10:20:01,67.2,1525.6,16.75
10/23/2024 10:30:01,69.3,1524.6,16.79
10/23/2024 10:40:01,67.9,1520.8,16.82
10/23/2024 10:50:01,67.2,1520.8,16.87
10/23/2024 11:00:01,67.8,1523.1,16.92
10/23/2024 11:10:01,67.7,1521.4,16.96
10/23/2024 11:20:01,67.3,1515.9,17.01
10/23/2024 11:30:01,67.8,1516.4,17.06
10/23/2024 11:40:01,68.7,1515.7,17.14
10/23/2024 11:50:01,67.8,1519.7,17.22
10/23/2024 12:00:01,68.2,1517.9,17.29
10/23/2024 12:10:01,69.1,1518.8,17.36
10/23/2024 12:20:01,67.9,1512.8,17.44
10/23/2024 12:30:01,67.4,1508.7,17.51
10/23/2024 12:40:01,66.9,1506,17.56
10/23/2024 12:50:01,67.4,1502,17.61
10/23/2024 13:00:01,67.7,1499.2,17.65
10/23/2024 13:10:01,66.9,1500.9,17.69
10/23/2024 13:20:01,67.8,1503.3,17.72
10/23/2024 13:30:01,67.8,1498.9,17.75
10/23/2024 13:40:01,66.7,1497.2,17.78
10/23/2024 13:50:01,68,1497.5,17.81
10/23/2024 14:00:01,66.7,1495.4,17.84
10/23/2024 14:10:01,67.6,1496.4,17.86
10/23/2024 14:20:01,67.2,1497.1,17.87
10/23/2024 14:30:01,66.3,1498.3,17.89
10/23/2024 14:40:01,67.4,1496.2,17.89
10/23/2024 14:50:01,66.9,1497.2,17.91
10/23/2024 15:00:01,68.5,1498.4,17.92
10/23/2024 15:10:01,66.7,1496.2,17.93
10/23/2024 15:20:01,67.2,1492.5,17.94
10/23/2024 15:30:01,66.8,1493.8,17.96
10/23/2024 15:40:01,65.1,1481.5,17.99
10/23/2024 15:50:01,66.8,1479.3,18.03
10/23/2024 16:00:01,67.3,1472.5,18.08
10/23/2024 16:10:01,66.7,1468,18.13
10/23/2024 16:20:01,66.1,1465.4,18.19
10/23/2024 16:30:01,66.4,1460.6,18.25
10/23/2024 16:40:01,66.3,1461.2,18.31
10/23/2024 16:50:01,67,1459.1,18.37
10/23/2024 17:00:01,65.7,1455.3,18.44
10/23/2024 17:10:01,65.3,1452.2,18.5
10/23/2024 17:20:01,66,1451,18.55
10/23/2024 17:30:01,66.2,1451.1,18.62
10/23/2024 17:40:01,64.8,1446.7,18.67
10/23/2024 17:50:01,66.3,1445.9,18.73
10/23/2024 18:00:01,65.1,1443.5,18.78
10/23/2024 18:10:01,64.8,1439,18.82
10/23/2024 18:20:01,64.7,1440.5,18.87
10/23/2024 18:30:01,65.9,1439.8,18.91
10/23/2024 18:40:01,65.3,1442.3,18.94
10/23/2024 18:50:01,66.1,1441,18.98
10/23/2024 19:00:01,66.3,1441,19
10/23/2024 19:10:01,66.5,1442.8,19.02
10/23/2024 19:20:01,65.1,1446.6,19.04
10/23/2024 19:30:01,64.5,1446.1,19.05
10/23/2024 19:40:01,66,1450,19.06
10/23/2024 19:50:01,65.8,1454.4,19.07
10/23/2024 20:00:01,65.4,1456.4,19.06
10/23/2024 20:10:01,65.1,1459.1,19.05
10/23/2024 20:20:01,64.3,1459.5,19.04
10/23/2024 20:30:01,65.9,1461.1,19.03
10/23/2024 20:40:01,66.9,1463.5,19.01
10/23/2024 20:50:01,64.9,1461.1,18.98
10/23/2024 21:00:01,65.8,1459.9,18.96
10/23/2024 21:10:01,66.5,1461.3,18.93
10/23/2024 21:20:01,64.3,1459.9,18.9
10/23/2024 21:30:01,65.6,1463.7,18.87
10/23/2024 21:40:01,66.7,1461.8,18.84
10/23/2024 21:50:01,67.1,1465.6,18.81
10/23/2024 22:00:01,64.9,1469.5,18.77
10/23/2024 22:10:01,66.4,1467.6,18.75
10/23/2024 22:20:01,66.8,1469.4,18.71
10/23/2024 22:30:01,66.1,1471.4,18.68
10/23/2024 22:40:01,66.3,1473.5,18.65
10/23/2024 22:50:01,65.7,1474.8,18.63
10/23/2024 23:00:01,65.1,1477.7,18.59
10/23/2024 23:10:01,66.7,1480.3,18.56
10/23/2024 23:20:01,64,1483.2,18.54
10/23/2024 23:30:01,66.1,1482.7,18.52
10/23/2024 23:40:01,66.5,1483.7,18.49
10/23/2024 23:50:01,66,1489.9,18.46
10/24/2024 0:00:01,66.2,1493.5,18.43
10/24/2024 0:10:01,66.8,1495.4,18.4
10/24/2024 0:20:01,66.6,1499.9,18.37
10/24/2024 0:30:01,65.5,1503.9,18.34
10/24/2024 0:40:01,66.7,1508,18.3
10/24/2024 0:50:01,66.1,1510.2,18.27
10/24/2024 1:00:01,66.3,1513.5,18.24
10/24/2024 1:10:01,66.6,1514.8,18.2
10/24/2024 1:20:01,66.9,1513.4,18.18
10/24/2024 1:30:01,66.2,1518.7,18.15
10/24/2024 1:40:01,67.2,1524.1,18.12
10/24/2024 1:50:01,66.6,1526.5,18.09
10/24/2024 2:00:01,66.3,1533.1,18.05
10/24/2024 2:10:01,67.2,1535.1,18
10/24/2024 2:20:01,67.1,1538.4,17.97
10/24/2024 2:30:01,67,1540.3,17.93
10/24/2024 2:40:01,68,1543.8,17.89
10/24/2024 2:50:01,66.3,1547.3,17.85
10/24/2024 3:00:01,67.2,1550.4,17.8
10/24/2024 3:10:01,67.7,1552,17.76
10/24/2024 3:20:01,67.6,1551.7,17.72
10/24/2024 3:30:01,68.6,1554.2,17.68
10/24/2024 3:40:01,67.2,1555.1,17.64
10/24/2024 3:50:01,67.4,1555.8,17.59
10/24/2024 4:00:01,67.6,1560,17.54
10/24/2024 4:10:01,68,1560.2,17.5
10/24/2024 4:20:01,67.5,1563.5,17.46
10/24/2024 4:30:01,67.5,1564.9,17.41
10/24/2024 4:40:01,67.8,1564.3,17.37
10/24/2024 4:50:01,67.8,1565.9,17.33
10/24/2024 5:00:01,66.7,1568.2,17.28
10/24/2024 5:10:01,67.8,1569.1,17.24
10/24/2024 5:20:01,67.1,1573.3,17.2
10/24/2024 5:30:01,67.4,1574.3,17.15
10/24/2024 5:40:01,67.5,1573.6,17.11
10/24/2024 5:50:01,68.9,1574.8,17.06
10/24/2024 6:00:01,67,1575.8,17.02
10/24/2024 6:10:01,68.3,1575.8,16.98
10/24/2024 6:20:01,68.6,1578.7,16.93
10/24/2024 6:30:01,68.1,1577,16.89
10/24/2024 6:40:01,67.2,1578.3,16.85
10/24/2024 6:50:01,68.6,1579.2,16.82
10/24/2024 7:00:01,67.3,1579.8,16.77
10/24/2024 7:10:01,68.1,1578.7,16.73
10/24/2024 7:20:01,68.7,1578.9,16.7
10/24/2024 7:30:01,68.6,1581,16.66
10/24/2024 7:40:01,68.1,1578.9,16.63
10/24/2024 7:50:01,68.9,1577.8,16.6
10/24/2024 8:00:01,68.2,1578.7,16.56
10/24/2024 8:10:01,69.4,1579.8,16.54
10/24/2024 8:20:01,68.2,1577.5,16.51
10/24/2024 8:30:01,69.3,1578.2,16.49
10/24/2024 8:40:01,67.8,1577.3,16.48
10/24/2024 8:50:01,69.5,1579.1,16.48
10/24/2024 9:00:01,69,1575.6,16.48
10/24/2024 9:10:01,68,1573,16.47
10/24/2024 9:20:01,68.9,1573.5,16.47
10/24/2024 9:30:01,68.9,1573.8,16.47
10/24/2024 9:40:01,67.7,1567.7,16.49
10/24/2024 9:50:01,68.5,1564.5,16.51
10/24/2024 10:00:01,68.3,1559,16.53
10/24/2024 10:10:01,67.8,1551.1,16.56
10/24/2024 10:20:01,68,1551.6,16.6
10/24/2024 10:30:01,67.9,1547,16.64
10/24/2024 10:40:01,68.7,1549.9,16.68
10/24/2024 10:50:01,68,1549.5,16.72
10/24/2024 11:00:01,67.9,1547.4,16.76
10/24/2024 11:10:01,68.2,1548.2,16.81
10/24/2024 11:20:01,68.3,1544.6,16.86
10/24/2024 11:30:01,68.4,1542,16.93
10/24/2024 11:40:01,67.7,1542.1,16.99
10/24/2024 11:50:01,69.4,1541.4,17.06
10/24/2024 12:00:01,66.4,1537.6,17.13
10/24/2024 12:10:01,65.7,1536.5,17.2
10/24/2024 12:20:01,67.4,1530.2,17.27
10/24/2024 12:30:01,68.1,1525.9,17.34
10/24/2024 12:40:01,65.4,1522.1,17.38
10/24/2024 12:50:01,68.9,1519.1,17.42
10/24/2024 13:00:01,66.6,1517.7,17.45
10/24/2024 13:10:01,66.5,1520.3,17.48
10/24/2024 13:20:01,68,1527.9,17.49
10/24/2024 13:30:01,65.6,1521.7,17.5
10/24/2024 13:40:01,68.3,1527,17.5
10/24/2024 13:50:01,68.8,1525.2,17.51
10/24/2024 14:00:01,67.3,1523.8,17.52
10/24/2024 14:10:01,66.4,1520.4,17.53
10/24/2024 14:20:01,65.8,1516.9,17.53
10/24/2024 14:30:01,64.5,1517.6,17.55
10/24/2024 14:40:01,66.1,1514.7,17.55
10/24/2024 14:50:01,66.7,1511.8,17.56
10/24/2024 15:00:01,67.6,1510.1,17.57
10/24/2024 15:10:01,66.9,1505.4,17.58
10/24/2024 15:20:01,66.5,1504.1,17.6
10/24/2024 15:30:01,66.7,1500.1,17.61
10/24/2024 15:40:01,65.6,1493.4,17.64
10/24/2024 15:50:01,66.6,1488.3,17.68
10/24/2024 16:00:01,66,1480.6,17.73
10/24/2024 16:10:01,66.6,1473.4,17.79
10/24/2024 16:20:01,66.3,1470.7,17.85
10/24/2024 16:30:01,65.1,1465.4,17.91
10/24/2024 16:40:01,64.4,1463.3,17.97
10/24/2024 16:50:01,65.8,1459.2,18.04
10/24/2024 17:00:01,65.7,1456.8,18.11
10/24/2024 17:10:01,65.9,1460.6,18.18
10/24/2024 17:20:01,65.7,1450.3,18.25
10/24/2024 17:30:01,65.2,1451.4,18.31
10/24/2024 17:40:01,65.5,1440.7,18.37
10/24/2024 17:50:01,65.9,1443.1,18.42
10/24/2024 18:00:01,66.1,1437.1,18.47
10/24/2024 18:10:01,66.3,1433.6,18.51
10/24/2024 18:20:01,66.5,1433.8,18.55
10/24/2024 18:30:01,65.8,1429.7,18.6
10/24/2024 18:40:01,66.8,1432.7,18.64
10/24/2024 18:50:01,67.3,1429.4,18.67
10/24/2024 19:00:01,65.7,1431.5,18.7
10/24/2024 19:10:01,65.9,1432.8,18.73
10/24/2024 19:20:01,66.7,1427.9,18.75
10/24/2024 19:30:01,66.4,1441.2,18.76
10/24/2024 19:40:01,65.5,1444.1,18.77
10/24/2024 19:50:01,64,1449.2,18.78
10/24/2024 20:00:01,65.2,1446.5,18.79
10/24/2024 20:10:01,67.4,1444.7,18.79
10/24/2024 20:20:01,66.1,1447.1,18.79
10/24/2024 20:30:01,66.1,1448,18.78
10/24/2024 20:40:01,67,1446,18.78
10/24/2024 20:50:01,65.8,1448.6,18.76
10/24/2024 21:00:01,67,1450.2,18.75
10/24/2024 21:10:01,66.6,1448.1,18.72
10/24/2024 21:20:01,67.3,1446.5,18.71
10/24/2024 21:30:01,68.5,1450.9,18.69
10/24/2024 21:40:01,67.7,1451.3,18.67
10/24/2024 21:50:01,66.4,1454.6,18.65
10/24/2024 22:00:01,67.6,1457.1,18.63
10/24/2024 22:10:01,65.2,1460.8,18.6
10/24/2024 22:20:01,66.6,1462.9,18.59
10/24/2024 22:30:01,66.3,1466.4,18.57
10/24/2024 22:40:01,67.2,1466.5,18.55
10/24/2024 22:50:01,64.9,1468.5,18.53
10/24/2024 23:00:01,67.3,1474.3,18.51
10/24/2024 23:10:01,66.7,1477.4,18.49
10/24/2024 23:20:01,66.4,1481.8,18.47
10/24/2024 23:30:01,66.8,1482.8,18.45
10/24/2024 23:40:01,69.2,1487.5,18.44
10/24/2024 23:50:01,66.7,1490.4,18.41
10/25/2024 0:00:01,66.9,1496.2,18.38
10/25/2024 0:10:01,67.8,1496.8,18.35
10/25/2024 0:20:01,67.1,1503.9,18.33
10/25/2024 0:30:01,67.1,1504,18.3
10/25/2024 0:40:01,68.1,1508.5,18.27
10/25/2024 0:50:01,67.1,1513.2,18.22
10/25/2024 1:00:01,66,1512.4,18.19
10/25/2024 1:10:01,67.4,1517.7,18.15
10/25/2024 1:20:01,66.6,1520.3,18.13
10/25/2024 1:30:01,67.8,1524.5,18.09
10/25/2024 1:40:01,68.3,1528.9,18.05
10/25/2024 1:50:01,67.4,1533.1,18.02
10/25/2024 2:00:01,68.5,1538.8,17.98
10/25/2024 2:10:01,67.3,1538,17.94
10/25/2024 2:20:01,68.5,1541.6,17.89
10/25/2024 2:30:01,66.6,1545,17.85
10/25/2024 2:40:01,68.3,1549.3,17.81
10/25/2024 2:50:01,68.5,1551,17.76
10/25/2024 3:00:01,68.8,1552.5,17.72
10/25/2024 3:10:01,68.7,1555.4,17.67
10/25/2024 3:20:01,68.1,1557.4,17.62
10/25/2024 3:30:01,67.5,1559.8,17.58
10/25/2024 3:40:01,68.9,1560.3,17.54
10/25/2024 3:50:01,68.1,1559.2,17.49
10/25/2024 4:00:01,68.2,1561.7,17.45
10/25/2024 4:10:01,67.9,1562.8,17.4
10/25/2024 4:20:01,68.6,1563.7,17.35
10/25/2024 4:30:01,68.7,1563.4,17.31
10/25/2024 4:40:01,69.7,1568.2,17.27
10/25/2024 4:50:01,68.9,1568.2,17.23
10/25/2024 5:00:01,67.3,1570.7,17.18
10/25/2024 5:10:01,70.5,1566.8,17.14
10/25/2024 5:20:01,71,1573.1,17.09
10/25/2024 5:30:01,70,1574.1,17.05
10/25/2024 5:40:01,68.3,1575.5,17.01
10/25/2024 5:50:01,69.3,1576.3,16.97
